Mark_info;Model_info;Year;Region;Vin_resolution;Mileage;Owners_number;Body_type;PTS;Color_hex;Salon;Count_doors;Auto_class;Trunk_volume_min;Price_rub
BMW;5 серия;2020;Санкт-Петербург;True;5196;1;SEDAN;True;040001;True;4;E;530;3360000
BMW;3 серия;2013;Ростов-на-Дону;True;116539;3;SEDAN;False;040001;False;4;D;480;854000
BMW;X3;2020;Санкт-Петербург;NaN;0;NaN;ALLROAD_5_DOORS;True;0000CC;True;5;J;550;3700000
BMW;5 серия;2019;Санкт-Петербург;True;2589;1;SEDAN;True;97948F;True;4;E;530;3620000
BMW;X3;2019;Санкт-Петербург;True;18381;1;ALLROAD_5_DOORS;True;97948F;True;5;J;550;3470000
BMW;3 серия;2017;Санкт-Петербург;True;39000;2;SEDAN;True;0000CC;False;4;D;480;1750000
BMW;7 серия;2017;Москва;True;215899;2;SEDAN;True;040001;False;4;F;515;2400000
BMW;5 серия;2020;Москва;NaN;0;NaN;SEDAN;True;97948F;True;4;E;530;3410000
BMW;X3;2014;Москва;True;66700;2;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;550;1300000
BMW;6 серия;2012;Москва;True;107000;3;COUPE;True;0000CC;False;2;E;460;1590000
BMW;X6 M;2015;Краснодар;True;32678;1;ALLROAD_5_DOORS;True;040001;False;5;J;550;4200000
BMW;X6 M;2015;Санкт-Петербург;True;94000;3;ALLROAD_5_DOORS;True;040001;False;5;J;550;2965000
BMW;3 серия;2013;Санкт-Петербург;True;116000;2;SEDAN;False;CACECB;False;4;D;480;890000
BMW;7 серия;2019;Санкт-Петербург;True;2143;1;SEDAN;True;040001;True;4;F;515;6860000
BMW;X6 M;2013;Москва;True;67700;3;ALLROAD_5_DOORS;True;0000CC;False;5;J;570;2119000
BMW;X5;2007;Москва;True;208080;1;ALLROAD_5_DOORS;True;97948F;False;5;J;620;955000
BMW;X5;2016;Челябинск;True;68020;1;ALLROAD_5_DOORS;True;CACECB;True;5;J;650;2800000
BMW;X3;2020;Санкт-Петербург;NaN;0;NaN;ALLROAD_5_DOORS;True;0000CC;True;5;J;550;3700000
BMW;7 серия;2019;Москва;NaN;0;NaN;SEDAN;True;97948F;True;4;F;515;10127600
BMW;7 серия;2019;Москва;True;5000;1;SEDAN;True;040001;False;4;F;515;5650000
BMW;5 серия;2019;Санкт-Петербург;True;19700;1;SEDAN;True;040001;False;4;E;530;2300000
BMW;X5;2017;Красногорск;True;4500;3;ALLROAD_5_DOORS;False;040001;False;5;J;650;4450000
BMW;7 серия;2019;Санкт-Петербург;True;1349;1;SEDAN;True;040001;True;4;F;515;5960000
BMW;X1;2020;Санкт-Петербург;True;3015;1;ALLROAD_5_DOORS;True;040001;True;5;J;505;2960000
BMW;X4;2020;Химки;NaN;0;NaN;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;525;3580800
BMW;X1;2012;Москва;True;144278;1;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;420;859000
BMW;X3;2014;Санкт-Петербург;True;77063;1;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;550;1199000
BMW;5 серия;2001;Рязань;True;180096;3;SEDAN;False;CACECB;False;4;E;460;215000
BMW;7 серия;2019;Санкт-Петербург;True;2678;1;SEDAN;True;040001;True;4;F;515;6980000
BMW;X7;2020;Санкт-Петербург;True;1006;1;ALLROAD_5_DOORS;True;040001;True;5;J;326;6460000
BMW;7 серия;2019;Санкт-Петербург;True;13476;1;SEDAN;True;040001;True;4;F;515;7070000
BMW;7 серия;2019;Санкт-Петербург;True;2402;1;SEDAN;True;040001;True;4;F;515;5750000
BMW;X4;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;525;3866029
BMW;X7;2019;Москва;True;3390;1;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;326;5967000
BMW;X5;2015;Воронеж;True;76271;1;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;650;2944000
BMW;X1;2011;Калининград;True;157828;3;ALLROAD_5_DOORS;True;200204;True;5;J;420;850000
BMW;X3;2020;Санкт-Петербург;True;1040;1;ALLROAD_5_DOORS;True;040001;True;5;J;550;3880000
BMW;X7;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;040001;True;5;J;326;6660000
BMW;X1;2014;Санкт-Петербург;True;74200;3;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;420;749000
BMW;3 серия;2018;Москва;True;34280;1;SEDAN;True;FF8649;False;4;D;480;1933000
BMW;3 серия;2017;Санкт-Петербург;True;52495;2;SEDAN;True;FF8649;True;4;D;480;1499000
BMW;3 серия;2018;Москва;True;34280;1;SEDAN;True;FF8649;False;4;D;480;1933000
BMW;3 серия;2017;Санкт-Петербург;True;52495;2;SEDAN;True;FF8649;True;4;D;480;1499000
BMW;3 серия;2016;Москва;True;66800;2;SEDAN;True;0000CC;False;4;D;480;1219000
BMW;X5;2016;Москва;True;102988;2;ALLROAD_5_DOORS;True;040001;False;5;J;650;2597385
BMW;3 серия;2010;Санкт-Петербург;True;130206;1;SEDAN;True;040001;True;4;D;460;950000
BMW;X3;2018;Санкт-Петербург;True;27000;1;ALLROAD_5_DOORS;True;97948F;False;5;J;550;3480000
BMW;X7;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;040001;True;5;J;326;6660000
BMW;M5;2020;Москва;NaN;0;NaN;SEDAN;True;0000CC;True;4;E;530;8584112
BMW;X4;2014;Казань;True;56651;1;ALLROAD_5_DOORS;True;0000CC;False;5;J;500;1780000
BMW;X5;2005;Екатеринбург;True;273170;3;ALLROAD_5_DOORS;True;040001;True;5;J;465;650000
BMW;X7;2019;Санкт-Петербург;True;4431;1;ALLROAD_5_DOORS;True;040001;True;5;J;326;6350000
BMW;X6;2018;Йошкар-Ола;True;15900;1;ALLROAD_5_DOORS;True;22A0F8;False;5;J;580;4489900
BMW;7 серия;2018;Екатеринбург;True;33066;1;SEDAN;True;040001;False;4;F;515;3999000
BMW;X6;2011;Москва;True;65000;1;ALLROAD_5_DOORS;True;040001;False;5;J;724;1365000
BMW;X4;2015;Севастополь;True;26000;3;ALLROAD_5_DOORS;True;97948F;False;5;J;500;2070000
BMW;5 серия;2020;Москва;NaN;0;NaN;SEDAN;True;97948F;True;4;E;530;3100400
BMW;3 серия;2006;Москва;NaN;50;1;COUPE;True;FF8649;False;2;D;440;5500000
BMW;X6;2013;Киров;True;145000;2;ALLROAD_5_DOORS;True;040001;False;5;J;570;1609000
BMW;X5;2014;Екатеринбург;True;168311;1;ALLROAD_5_DOORS;True;040001;False;5;J;650;2099000
BMW;X6;2012;Москва;True;135747;3;ALLROAD_5_DOORS;True;040001;False;5;J;570;1595000
BMW;4 серия;2019;Москва;True;9812;1;COUPE;True;FAFBFB;False;2;D;445;2250000
BMW;M5;2019;Москва;NaN;0;NaN;SEDAN;True;0000CC;True;4;E;530;9857812
BMW;X1;2016;Москва;True;60246;1;ALLROAD_5_DOORS;True;040001;False;5;J;505;1539000
BMW;X5;2013;Красноярск;True;169061;3;ALLROAD_5_DOORS;True;040001;True;5;J;620;1495000
BMW;3 серия;2016;Красноярск;True;62401;1;SEDAN;True;FAFBFB;True;4;D;480;1625000
BMW;X4;2016;Красноярск;True;86919;2;ALLROAD_5_DOORS;True;040001;True;5;J;500;2095000
BMW;X6;2016;Красноярск;True;52392;2;ALLROAD_5_DOORS;True;040001;True;5;J;580;3595000
BMW;X6;2017;Красноярск;True;61484;1;ALLROAD_5_DOORS;True;040001;True;5;J;580;3095000
BMW;5 серия;2020;Москва;NaN;0;NaN;SEDAN;True;040001;True;4;E;530;3730000
BMW;X5;2017;Красноярск;True;57398;3;ALLROAD_5_DOORS;True;97948F;True;5;J;650;3345000
BMW;X5;2015;Красноярск;True;91435;2;ALLROAD_5_DOORS;True;97948F;True;5;J;650;2445000
BMW;3 серия;2013;Красноярск;True;115301;2;SEDAN;True;CACECB;True;4;D;480;975000
BMW;X4;2014;Красноярск;True;69583;2;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;500;2160000
BMW;X3;2012;Санкт-Петербург;True;70620;3;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;550;1550000
BMW;5 серия;2020;Москва;NaN;0;NaN;SEDAN;True;040001;True;4;E;530;3776900
BMW;X3;2005;Санкт-Петербург;True;269000;3;ALLROAD_5_DOORS;False;22A0F8;True;5;J;500;395000
BMW;X6;2008;Волгоград;NaN;130000;3;ALLROAD_5_DOORS;False;FAFBFB;False;5;J;724;950000
BMW;X3;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;200204;True;5;J;550;3853300
BMW;3 серия;2005;Екатеринбург;True;198000;3;SEDAN;True;040001;False;4;D;460;365000
BMW;X6;2014;Самара;True;151000;2;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;570;2390000
BMW;5 серия;1999;Екатеринбург;True;350000;3;SEDAN;False;040001;False;4;E;460;282000
BMW;5 серия;1999;Балашиха;NaN;210000;2;SEDAN;True;007F00;False;4;E;460;320000
BMW;5 серия;2011;Тюмень;True;112000;1;SEDAN;True;97948F;False;4;E;530;1350000
BMW;X1;2013;Санкт-Петербург;True;77500;2;ALLROAD_5_DOORS;True;200204;False;5;J;420;1100000
BMW;5 серия;2000;Новоржев;True;280000;3;SEDAN;True;040001;False;4;E;460;319999
BMW;5 серия;2014;Санкт-Петербург;True;186000;3;SEDAN;True;0000CC;False;4;E;520;990000
BMW;X5;2005;Ярославль;NaN;262124;3;ALLROAD_5_DOORS;True;040001;False;5;J;465;425000
BMW;X7;2019;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;040001;True;5;J;326;7150000
BMW;5 серия;2012;Москва;True;139743;3;SEDAN;False;FAFBFB;False;4;E;530;877777
BMW;X5;2015;Москва;True;95206;1;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;650;2649000
BMW;6 серия;2013;Балашиха;True;100000;2;COUPE;True;FAFBFB;False;2;E;460;1730000
BMW;1 серия;2012;Москва;True;96000;2;HATCHBACK_5_DOORS;True;FAFBFB;False;5;C;360;670000
BMW;X4;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;040001;True;5;J;525;3730000
BMW;X6;2013;Москва;True;141700;2;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;570;1700000
BMW;X5 M;2016;Санкт-Петербург;True;30500;3;ALLROAD_5_DOORS;True;22A0F8;False;5;J;650;4390000
BMW;5 серия;1994;Москва;True;342175;3;SEDAN;True;0000CC;False;4;E;460;150000
BMW;5 серия;1997;Сочи;True;350000;3;SEDAN;True;CACECB;False;4;E;460;185000
BMW;5 серия;2015;Краснодар;True;58000;3;SEDAN;False;040001;False;4;E;520;1390000
BMW;M5;2018;Москва;True;5436;2;SEDAN;True;97948F;False;4;E;530;6550000
BMW;X2;2020;Химки;NaN;0;NaN;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;470;2875565
BMW;M5;2007;Владивосток;NaN;102000;1;SEDAN;True;200204;False;4;E;520;809000
BMW;X6;2015;Санкт-Петербург;True;94000;1;ALLROAD_5_DOORS;True;040001;False;5;J;580;3100000
BMW;X5;2016;Москва;True;44500;1;ALLROAD_5_DOORS;True;040001;False;5;J;650;4350000
BMW;X5;2002;Томск;NaN;224000;3;ALLROAD_5_DOORS;True;CACECB;False;5;J;465;550000
BMW;X7;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;326;6880000
BMW;X3;2015;Казань;NaN;89000;2;ALLROAD_5_DOORS;True;040001;False;5;J;550;1800000
BMW;3 серия;2015;Москва;True;78000;2;SEDAN;True;040001;False;4;D;480;970000
BMW;X6;2013;Сургут;True;145000;3;ALLROAD_5_DOORS;False;040001;False;5;J;570;2490000
BMW;5 серия;2011;Краснодар;NaN;139000;2;SEDAN;True;FAFBFB;False;4;E;530;1200000
BMW;3 серия;2007;Москва;True;172161;3;SEDAN;True;040001;False;4;D;460;495000
BMW;X4;2017;Нижний Новгород;True;39851;2;ALLROAD_5_DOORS;True;040001;False;5;J;500;2399000
BMW;5 серия;2008;Санкт-Петербург;True;280000;2;SEDAN;True;97948F;False;4;E;520;710000
BMW;X1;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;C49648;True;5;J;505;2253816
BMW;X7;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;040001;True;5;J;326;6345000
BMW;X5;2019;Москва;True;28800;1;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;645;5300000
BMW;M5;2018;Екатеринбург;True;20500;1;SEDAN;True;0000CC;False;4;E;530;6100000
BMW;X1;2013;Краснодар;True;135000;2;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;420;751000
BMW;3 серия;2014;Москва;True;105753;2;SEDAN;True;040001;False;4;D;480;1228500
BMW;X2;2019;Иркутск;True;2500;1;ALLROAD_5_DOORS;True;DEA522;True;5;J;470;2520000
BMW;5 серия;2020;Москва;NaN;0;NaN;SEDAN;True;FAFBFB;True;4;E;530;3730000
BMW;X1;2019;Иркутск;True;4100;1;ALLROAD_5_DOORS;True;200204;True;5;J;505;2250000
BMW;7 серия;2018;Иркутск;True;6000;1;SEDAN;True;040001;True;4;F;515;4700000
BMW;X1;2014;Тюмень;True;78669;2;ALLROAD_5_DOORS;True;200204;False;5;J;420;1149000
BMW;4 серия;2016;Москва;True;52155;1;COUPE;True;FAFBFB;False;2;D;445;1849000
BMW;5 серия;2014;Санкт-Петербург;True;147945;1;SEDAN;True;040001;False;4;E;520;1120000
BMW;X6;2011;Санкт-Петербург;True;148476;3;ALLROAD_5_DOORS;False;FAFBFB;True;5;J;724;1199000
BMW;X1;2012;Москва;True;134750;2;ALLROAD_5_DOORS;True;040001;False;5;J;420;783339
BMW;X3;2012;Москва;True;205231;3;ALLROAD_5_DOORS;True;EE1D19;False;5;J;550;975450
BMW;X5;2019;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;645;5847550
BMW;X6;2010;Москва;True;196890;2;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;724;1215000
BMW;5 серия;2016;Москва;True;90000;2;SEDAN;True;040001;False;4;E;520;1279000
BMW;X3;2011;Энгельс;True;129266;3;ALLROAD_5_DOORS;True;040001;False;5;J;550;957000
BMW;3 серия;2011;Москва;True;110307;3;SEDAN;True;CACECB;False;4;D;460;580000
BMW;5 серия;2016;Москва;True;75112;1;SEDAN;True;040001;False;4;E;520;1399000
BMW;3 серия;2010;Москва;True;109203;3;COUPE;False;040001;False;2;D;440;619000
BMW;X6;2016;Москва;True;37500;1;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;580;3399000
BMW;X5;2020;Химки;NaN;0;NaN;ALLROAD_5_DOORS;True;0000CC;True;5;J;645;8408961
BMW;X6;2016;Москва;True;64000;1;ALLROAD_5_DOORS;True;200204;False;5;J;580;2299000
BMW;5 серия;2016;Санкт-Петербург;True;122090;1;SEDAN;True;FAFBFB;False;4;E;520;1549000
BMW;X1;2011;Санкт-Петербург;True;92446;1;ALLROAD_5_DOORS;True;200204;False;5;J;420;739000
BMW;X3;2014;Москва;True;135795;2;ALLROAD_5_DOORS;True;200204;False;5;J;550;1313000
BMW;7 серия;2019;Москва;NaN;0;NaN;SEDAN;True;040001;True;4;F;515;5770000
BMW;5 серия;2011;Москва;True;157000;3;SEDAN;True;C49648;False;4;E;530;849000
BMW;X3;2020;Санкт-Петербург;NaN;0;NaN;ALLROAD_5_DOORS;True;040001;True;5;J;550;3510000
BMW;7 серия;2019;Санкт-Петербург;True;1952;1;SEDAN;True;040001;True;4;F;515;7885000
BMW;X5;2016;Москва;True;84584;1;ALLROAD_5_DOORS;True;97948F;False;5;J;650;2729000
BMW;5 серия;2019;Москва;True;6089;1;SEDAN;True;FAFBFB;True;4;E;530;4115653
BMW;X2;2019;Москва;True;14000;1;ALLROAD_5_DOORS;True;040001;False;5;J;470;2690000
BMW;X3;2018;Магнитогорск;NaN;19336;2;ALLROAD_5_DOORS;True;0000CC;True;5;J;550;2400000
BMW;6 серия;2008;Красноярск;True;84000;1;COUPE;True;040001;False;2;E;450;1299900
BMW;X4;2018;Екатеринбург;True;50000;1;ALLROAD_5_DOORS;True;040001;False;5;J;500;2900000
BMW;2 серия;2020;Москва;True;490;1;SEDAN;True;0000CC;True;4;C;430;2358990
BMW;X4;2015;Москва;NaN;61176;1;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;500;1897000
BMW;X3;2020;Санкт-Петербург;NaN;0;NaN;ALLROAD_5_DOORS;True;040001;True;5;J;550;3510000
BMW;4 серия;2016;Краснодар;True;89500;2;LIFTBACK;True;0000CC;False;5;D;480;1650000
BMW;3 серия;2020;Химки;NaN;0;NaN;SEDAN;True;FAFBFB;True;4;D;480;3121632
BMW;1 серия;2011;Владимир;True;141000;3;HATCHBACK_5_DOORS;False;040001;False;5;C;330;520000
BMW;5 серия;2018;Москва;True;75000;1;SEDAN;True;040001;False;4;E;530;2050000
BMW;5 серия;2013;Екатеринбург;True;130000;3;SEDAN;False;FAFBFB;False;4;E;520;1199000
BMW;7 серия;2013;Москва;True;186345;1;SEDAN;True;97948F;False;4;F;500;1100000
BMW;X6;2012;Мытищи;True;115000;3;ALLROAD_5_DOORS;True;EE1D19;False;5;J;570;1050000
BMW;X6;2012;Москва;True;81000;3;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;570;1365000
BMW;7 серия;2006;Москва;True;156521;3;SEDAN;True;0000CC;False;4;F;500;745000
BMW;X6 M;2015;Москва;True;69400;3;ALLROAD_5_DOORS;False;040001;False;5;J;550;3000000
BMW;7 серия;2014;Москва;True;126000;2;SEDAN;True;97948F;False;4;F;500;1700000
BMW;7 серия;2017;Омск;True;30000;1;SEDAN;True;0000CC;False;4;F;515;3550000
BMW;X7;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;040001;True;5;J;326;7070000
BMW;7 серия;2019;Москва;NaN;0;NaN;SEDAN;True;040001;True;4;F;515;6808500
BMW;1 серия;2012;Москва;True;140000;3;HATCHBACK_3_DOORS;True;040001;False;3;C;360;490000
BMW;5 серия;2007;Екатеринбург;True;200000;3;SEDAN;False;040001;False;4;E;520;605000
BMW;X6 M;2013;Подольск;True;97851;2;ALLROAD_5_DOORS;True;0000CC;False;5;J;570;2100000
BMW;X5;2006;Москва;True;125000;3;ALLROAD_5_DOORS;True;97948F;False;5;J;465;645000
BMW;1 серия;2006;Санкт-Петербург;True;203000;3;HATCHBACK_5_DOORS;True;22A0F8;False;5;C;330;399700
BMW;X3;2014;Москва;True;77957;1;ALLROAD_5_DOORS;True;200204;False;5;J;550;1455000
BMW;6 серия;2019;Химки;NaN;0;NaN;LIFTBACK;True;FAFBFB;True;5;E;610;4955500
BMW;5 серия;2017;Симферополь;True;96650;2;SEDAN;True;040001;False;4;E;530;1950000
BMW;7 серия;2011;Москва;True;147621;3;SEDAN;True;040001;False;4;F;645;770000
BMW;5 серия;2014;Москва;True;147000;2;SEDAN;True;FAFBFB;False;4;E;520;1099000
BMW;X6;2015;Москва;True;98377;3;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;580;2177000
BMW;X5;2016;Москва;True;94778;1;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;650;2597000
BMW;5 серия;2012;Петрозаводск;True;147400;2;SEDAN;True;040001;True;4;E;530;1060000
BMW;3 серия;2013;Москва;True;74767;1;SEDAN;True;EE1D19;False;4;D;480;952000
BMW;X5;2014;Сергиев Посад;False;160000;2;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;650;2480000
BMW;X5;2020;Химки;NaN;0;NaN;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;645;5380000
BMW;X3;2007;Ульяновск;True;209000;3;ALLROAD_5_DOORS;False;040001;False;5;J;480;500000
BMW;X1;2012;Нефтеюганск;True;130000;1;ALLROAD_5_DOORS;True;200204;False;5;J;420;850000
BMW;5 серия;2020;Москва;NaN;0;NaN;SEDAN;True;0000CC;True;4;E;530;3810000
BMW;3 серия;2004;Санкт-Петербург;NaN;240000;2;SEDAN;False;0000CC;False;4;D;439;475000
BMW;3 серия;2013;Москва;True;128500;2;SEDAN;True;97948F;False;4;D;480;800000
BMW;X6;2011;Ростов-на-Дону;True;99000;3;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;724;1049000
BMW;X6;2011;Санкт-Петербург;True;171000;3;ALLROAD_5_DOORS;True;97948F;False;5;J;724;1449700
BMW;X6;2015;Тула;True;110000;3;ALLROAD_5_DOORS;False;200204;False;5;J;580;2400000
BMW;3 серия;2015;Москва;True;19887;1;SEDAN;True;200204;False;4;D;480;1480000
BMW;4 серия;2014;Москва;True;88000;2;COUPE;True;0000CC;False;2;D;445;1390000
BMW;X3;2017;Сочи;True;8107;1;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;550;2199000
BMW;5 серия;2009;Санкт-Петербург;True;146709;3;LIFTBACK;False;FAFBFB;True;5;E;440;825000
BMW;X3;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;040001;True;5;J;550;3510000
BMW;X4;2017;Сочи;True;51594;1;ALLROAD_5_DOORS;True;FF8649;False;5;J;500;2550000
BMW;5 серия;2012;Санкт-Петербург;True;134721;3;SEDAN;False;040001;True;4;E;530;999000
BMW;5 серия;2019;Москва;True;458;1;SEDAN;True;97948F;False;4;E;530;6541912
BMW;7 серия;2019;Санкт-Петербург;True;3667;1;SEDAN;True;040001;True;4;F;515;8770000
BMW;X3;2014;Москва;True;116712;1;ALLROAD_5_DOORS;True;200204;False;5;J;550;1388000
BMW;7 серия;2020;Москва;NaN;0;NaN;SEDAN;True;040001;True;4;F;515;6900000
BMW;7 серия;2013;Москва;True;85340;2;SEDAN;True;040001;False;4;F;500;1499000
BMW;X3;2010;Москва;NaN;138909;1;ALLROAD_5_DOORS;True;040001;False;5;J;480;777000
BMW;5 серия;2019;Москва;True;25000;1;SEDAN;True;FAFBFB;False;4;E;530;3680000
BMW;3 серия;2020;Химки;NaN;0;NaN;SEDAN;True;97948F;True;4;D;480;4206432
BMW;7 серия;2016;Санкт-Петербург;False;98700;1;SEDAN;True;FAFBFB;False;4;F;515;3530000
BMW;5 серия;2017;Москва;NaN;91200;2;SEDAN;True;0000CC;False;4;E;530;1960000
BMW;3 серия;2013;Новосибирск;True;82630;3;SEDAN;True;0000CC;True;4;D;480;1225000
BMW;X6;2018;Красноярск;True;1287;1;ALLROAD_5_DOORS;True;040001;True;5;J;580;5129332
BMW;M4;2018;Красноярск;True;3034;1;COUPE;True;040001;True;2;D;445;6530000
BMW;X4;2016;Красноярск;True;125000;1;ALLROAD_5_DOORS;True;040001;False;5;J;500;1780000
BMW;X1;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;040001;True;5;J;505;2870000
BMW;7 серия;2019;Тверь;True;1920;1;SEDAN;True;97948F;True;4;F;515;5895000
BMW;1 серия;2010;Краснодар;True;106000;3;HATCHBACK_3_DOORS;True;0000CC;False;3;C;330;575000
BMW;7 серия;2012;Москва;NaN;149473;2;SEDAN;True;FAFBFB;False;4;F;500;1147000
BMW;X1;2016;Москва;NaN;56317;1;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;505;1637000
BMW;X5;2012;Магнитогорск;NaN;136229;2;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;620;1200000
BMW;X7;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;040001;True;5;J;326;7010000
BMW;X6;2018;Москва;NaN;62773;1;ALLROAD_5_DOORS;True;040001;False;5;J;580;3349000
BMW;5 серия;2009;Москва;True;106205;3;LIFTBACK;True;040001;False;5;E;440;949000
BMW;X5;2016;Москва;True;42000;2;ALLROAD_5_DOORS;True;97948F;False;5;J;650;3050000
BMW;X3;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;97948F;True;5;J;550;3510000
BMW;X6;2016;Кузнецк;True;171000;1;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;580;2950000
BMW;5 серия;2007;Санкт-Петербург;True;331100;2;WAGON_5_DOORS;True;040001;False;5;E;500;499990
BMW;X5;2016;Москва;True;81200;3;ALLROAD_5_DOORS;False;97948F;False;5;J;650;2270000
BMW;X3;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;97948F;True;5;J;550;3510000
BMW;X1;2015;Краснодар;True;56062;1;ALLROAD_5_DOORS;True;0000CC;False;5;J;505;1610000
BMW;1 серия;2008;Москва;True;169532;2;HATCHBACK_5_DOORS;True;FAFBFB;False;5;C;330;506800
BMW;5 серия;2013;Санкт-Петербург;True;136073;2;SEDAN;True;040001;True;4;E;530;1035000
BMW;4 серия;2014;Москва;True;138259;3;LIFTBACK;True;FAFBFB;False;5;D;480;1264000
BMW;5 серия;2011;Санкт-Петербург;True;136746;1;SEDAN;True;040001;True;4;E;530;990000
BMW;7 серия;2019;Москва;NaN;0;NaN;SEDAN;True;97948F;True;4;F;515;9809800
BMW;3 серия;2016;Москва;True;67000;1;SEDAN;True;FAFBFB;False;4;D;480;1400000
BMW;3 серия;1999;Новороссийск;True;450000;3;SEDAN;True;007F00;False;4;D;440;225000
BMW;X5;2012;Москва;True;91100;3;ALLROAD_5_DOORS;True;040001;False;5;J;620;1350000
BMW;5 серия;2008;Москва;True;160000;3;SEDAN;True;97948F;False;4;E;520;757000
BMW;7 серия;2015;Москва;True;31000;2;SEDAN;True;040001;False;4;F;515;3800000
BMW;5 серия;2012;Санкт-Петербург;NaN;189000;2;SEDAN;True;200204;False;4;E;530;1199000
BMW;X6;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;200204;True;5;J;580;8241300
BMW;X5;2017;Ростов-на-Дону;True;52857;1;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;650;2990000
BMW;X3;2008;Тверь;True;104000;3;ALLROAD_5_DOORS;True;040001;False;5;J;480;580000
BMW;5 серия;2019;Санкт-Петербург;True;1419;1;SEDAN;True;FAFBFB;True;4;E;530;3050000
BMW;3 серия;2014;Москва;True;111850;2;LIFTBACK;True;FAFBFB;True;5;D;520;1387000
BMW;1 серия;2012;Москва;True;133000;2;HATCHBACK_5_DOORS;True;FAFBFB;False;5;C;360;559000
BMW;1 серия;2012;Казань;True;117000;3;HATCHBACK_5_DOORS;True;FAFBFB;False;5;C;360;720000
BMW;5 серия;2011;Гвардейск;True;190200;3;SEDAN;True;0000CC;False;4;E;530;890000
BMW;6 серия;2020;Москва;NaN;0;NaN;LIFTBACK;True;040001;True;5;E;610;3726000
BMW;5 серия;2000;Новосибирск;True;83000;3;SEDAN;True;040001;False;4;E;460;360000
BMW;3 серия;2019;Курск;False;45000;1;SEDAN;True;FAFBFB;False;4;D;480;2550000
BMW;5 серия;2020;Москва;NaN;0;NaN;SEDAN;True;97948F;True;4;E;530;3120400
BMW;3 серия;1991;Гатчина;False;200000;3;SEDAN;True;040001;False;4;D;435;98000
BMW;3 серия;2020;Нижнекамск;True;62;1;SEDAN;True;0000CC;False;4;D;480;3450000
BMW;X6;2020;Нижнекамск;True;3;1;ALLROAD_5_DOORS;True;FAFBFB;False;5;J;580;7000000
BMW;3 серия;2019;Оренбург;True;15000;1;SEDAN;True;FAFBFB;False;4;D;480;2250000
BMW;5 серия;2011;Москва;True;162000;3;SEDAN;True;CACECB;False;4;E;530;868000
BMW;7 серия;2011;Москва;True;142000;3;SEDAN;True;040001;False;4;F;630;1157000
BMW;X3;2020;Москва;NaN;0;NaN;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;550;3929780
BMW;X3;2019;Санкт-Петербург;True;10380;1;ALLROAD_5_DOORS;True;FAFBFB;True;5;J;550;3120000
